unit_id,utterance_id,law_number,document_uri,sample_index,status,model,decision,n_annotations,needs_human_review,decision_justification,limitations,quality_flags,validation_errors,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens
utt_5bf7ef17c6eb14772f4c::p0015,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,312,completed,gpt-5.6-luna,statements,2,False,El bloque contiene afirmaciones normativas explícitas sobre la necesidad de competencia y ahorro individual. Las referencias a los problemas demográficos del reparto describen sus consecuencias y no formulan por sí solas un rechazo normativo explícito de la solidaridad intergeneracional.,,[],[],5896,7649,5336,7250
utt_5bf7ef17c6eb14772f4c::p0016-p0019,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,313,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5955,16384,5336,16384
utt_5bf7ef17c6eb14772f4c::p0020-p0023,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,314,completed,gpt-5.6-luna,statements,1,True,"El bloque contiene una justificación procedimental explícita: rechaza que el voto sobre la reforma dependa de quién gobierna y valora atender a su diseño técnico. Ese criterio no está contemplado en el libro de códigos, por lo que se registra como concepto nuevo en revisión.",La anotación depende de interpretar la condena de la motivación partidista como apoyo a la evaluación técnica de la reforma. El libro no contiene un código específico para deliberación técnica o decisión previsional no partidista.,"[""vote"",""procedural""]",[],5985,16074,5336,15538
utt_5bf7ef17c6eb14772f4c::p0024-p0027,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,315,completed,gpt-5.6-luna,statements,1,True,"Hay una obligación explícita de preservar la capitalización individual, presentada como razón para no permitir un préstamo del 1,5 por ciento. Las exhortaciones a votar y las referencias a la popularidad y a los efectos de los retiros no encajan por sí solas en otro criterio del libro.","La justificación aparece dentro de una afirmación atribuida a “muchos de ellos”, por lo que se codifica la orientación normativa contenida en el bloque sin atribuir necesariamente esa posición al hablante objetivo.","[""vote""]",[],5982,7907,5336,7505
utt_5bf7ef17c6eb14772f4c::p0028-p0032,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,316,completed,gpt-5.6-luna,statements,1,True,"El bloque contiene una justificación favorable del proyecto basada en que el ahorro previsional impulsa la inversión, el mercado de capitales y el crecimiento económico. Las demás menciones económicas se consideran parte de esa justificación o descripciones técnicas sin un código adicional.","La conexión con previsión como mercado es indirecta: se valora la inversión y el mercado de capitales por sus efectos macroeconómicos, sin una defensa explícita de la administración privada o de la competencia.",[],[],5955,12063,5336,11572
utt_5bf7ef17c6eb14772f4c::p0033-p0037,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,317,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5942,16384,5336,16384
utt_5bf7ef17c6eb14772f4c::p0038-p0042,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,318,completed,gpt-5.6-luna,statements,3,True,"El bloque contiene dos justificaciones explícitas que valoran la construcción de acuerdos como vía legítima para avanzar y una justificación normativa adicional sobre combinar diseño técnico y decisión política, que no está cubierta por el libro y se marca para revisión.",La última anotación se propone como concepto nuevo porque el libro no incluye la combinación de pericia técnica y decisión política como criterio autónomo. Las menciones de orgullo y del buen trabajo técnico no se codifican por separado.,[],[],5888,15909,5336,15169
utt_5bf7ef17c6eb14772f4c::p0043-p0045,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,319,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene elogios a los actores por su paciencia, esfuerzo y perseverancia, además de un voto a favor, pero no formula una justificación explícita sobre cómo organizar, distribuir, financiar o gobernar la protección previsional. Tampoco expresa de manera suficiente un principio de acuerdos o moderación codificable.","La valoración del esfuerzo político no se vincula explícitamente en el bloque objetivo con acuerdos, compromiso entre posiciones o una regla previsional.","[""vote""]",[],5726,2021,5336,1889
utt_0d0e8295a33ee80ff1fb::p0001,utt_0d0e8295a33ee80ff1fb,21735,http://datos.bcn.cl/recurso/cl/documento/706982,320,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo solo contiene una fórmula de agradecimiento y no expresa una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",,"[""too_short""]",[],5744,593,5336,516
utt_387282966d097911c764::p0001,utt_387282966d097911c764,21735,http://datos.bcn.cl/recurso/cl/documento/706982,321,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo solo contiene una fórmula de tratamiento dirigida a otro senador y no presenta una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.","Los contextos pertenecen a intervenciones distintas y, por tanto, no se utilizaron para atribuir contenido normativo al bloque objetivo.","[""procedural"",""too_short""]",[],5767,374,5336,264
utt_a46bfce3a955dc92c8ac::p0001,utt_a46bfce3a955dc92c8ac,21735,http://datos.bcn.cl/recurso/cl/documento/706982,322,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo solo interpela al senador Francisco Chahuán y no contiene una afirmación normativa ni una justificación sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.","El bloque es muy breve, pero su contenido corresponde claramente a una fórmula de interpelación.","[""too_short""]",[],5776,513,5336,412
utt_3cc31a77584c185f9a58::p0001-p0003,utt_3cc31a77584c185f9a58,21735,http://datos.bcn.cl/recurso/cl/documento/706982,323,completed,gpt-5.6-luna,no_statements,0,False,"El bloque justifica una forma de conducir la discusión —evitar demoras y operar según el procedimiento planteado— y registra un acuerdo procedimental. No justifica la organización, distribución o financiamiento de la protección previsional ni atribuye valor normativo a un acuerdo amplio, compromiso o moderación sobre la reforma; por ello no corresponde codificar acuerdos_moderacion.","La referencia a «la forma planteada» se entiende por el contexto previo como una regla de uso de la palabra, no como una propuesta sustantiva sobre el sistema previsional.","[""procedural""]",[],5583,841,5336,687
utt_642ae8094a73ccea30cb::p0001,utt_642ae8094a73ccea30cb,21735,http://datos.bcn.cl/recurso/cl/documento/706982,324,completed,gpt-5.6-luna,no_statements,0,False,"El bloque solo anuncia una votación separada y ubica el artículo en el texto; no contiene una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",,"[""vote"",""procedural""]",[],5496,343,5336,257
utt_0758c5a755aa1cb64130::p0001-p0006,utt_0758c5a755aa1cb64130,21735,http://datos.bcn.cl/recurso/cl/documento/706982,325,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5769,16384,5336,16384
utt_dcd33c4f8d8e057e3e23::p0001-p0004,utt_dcd33c4f8d8e057e3e23,21735,http://datos.bcn.cl/recurso/cl/documento/706982,326,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5683,16384,5336,16384
utt_91ab92c9b171b7d75a66::p0001-p0004,utt_91ab92c9b171b7d75a66,21735,http://datos.bcn.cl/recurso/cl/documento/706982,327,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe una votación separada, la ubicación de disposiciones y su asociación procedimental, pero no formula una justificación normativa sobre cómo debe organizarse, financiarse o gobernarse la protección previsional.",,"[""vote"",""procedural""]",[],5732,382,5336,294
utt_91ab92c9b171b7d75a66::p0005-p0006,utt_91ab92c9b171b7d75a66,21735,http://datos.bcn.cl/recurso/cl/documento/706982,328,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe la asociación entre disposiciones y propone votar conjuntamente si existe acuerdo. Es un acto procedimental sin una justificación normativa sobre cómo debe organizarse, distribuirse, financiarse o legitimarse la protección previsional.",,"[""procedural""]",[],5731,604,5336,516
utt_2194f4acf78658872aa5::p0001-p0002,utt_2194f4acf78658872aa5,21735,http://datos.bcn.cl/recurso/cl/documento/706988,329,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo reflexiona sobre la violencia, la angustia social y el proceso constitucional, pero no formula una justificación normativa explícita sobre cómo organizar, distribuir, financiar o gobernar la protección previsional.",La codificación se limita al bloque objetivo; los pasajes contextuales no aportan una proposición previsional atribuible a este bloque.,[],[],5786,568,5336,459
utt_2194f4acf78658872aa5::p0003,utt_2194f4acf78658872aa5,21735,http://datos.bcn.cl/recurso/cl/documento/706988,330,completed,gpt-5.6-luna,no_statements,0,False,"El bloque formula un diagnóstico general sobre la indolencia y la demora de las élites ante problemas de sectores vulnerables. Aunque contiene una evaluación negativa, no establece que esa vulnerabilidad deba determinar la asignación de protección previsional ni formula una regla sobre su organización, financiamiento o gobernanza. La mención de los problemas y de la urgencia, por sí sola, no basta para aplicar necesidad material u otro concepto del libro.",Se codificó exclusivamente el texto objetivo y no se incorporó la afirmación previsional explícita del contexto siguiente.,[],[],5758,8181,5336,8029
utt_2194f4acf78658872aa5::p0004-p0005,utt_2194f4acf78658872aa5,21735,http://datos.bcn.cl/recurso/cl/documento/706988,331,completed,gpt-5.6-luna,statements,1,True,"El bloque contiene una justificación basada en necesidad material: la insuficiencia de las pensiones para comprar remedios y satisfacer necesidades básicas se presenta como una situación que debe provocar una respuesta. No se codifican la crítica a la polémica política ni la afirmación general sobre resolver problemas sociales como acuerdos o moderación, porque no formulan ese criterio.","La evidencia establece con claridad la privación material, pero solo implícitamente la vincula con una mayor protección previsional; no precisa la distribución, el financiamiento ni el mecanismo de la respuesta.",[],[],5773,13377,5336,12948
utt_2194f4acf78658872aa5::p0006-p0007,utt_2194f4acf78658872aa5,21735,http://datos.bcn.cl/recurso/cl/documento/706988,332,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5833,16384,5336,16384
utt_2194f4acf78658872aa5::p0008-p0009,utt_2194f4acf78658872aa5,21735,http://datos.bcn.cl/recurso/cl/documento/706988,333,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5814,16384,5336,16384
utt_2194f4acf78658872aa5::p0010-p0011,utt_2194f4acf78658872aa5,21735,http://datos.bcn.cl/recurso/cl/documento/706988,334,completed,gpt-5.6-luna,statements,2,True,"El bloque contiene una justificación distributiva del aumento de pensiones basada en la vulnerabilidad y una regla de resguardo del ahorro individual. Las referencias a las pymes, al desarrollo económico, a la paz social y a lograr una mayoría no formulan por sí mismas un criterio adicional del libro; en particular, «mayoría» no implica compromiso o moderación entre posiciones contrapuestas.","La primera anotación depende del antecedente inmediato de «por eso» y no especifica el alcance de la medida. La segunda requiere interpretar «ahorro de las personas» como ahorro previsional individual, por lo que ambas quedan señaladas para revisión humana.",[],[],5706,12322,5336,11642
utt_2743b88f123922e43c25::p0001-p0002,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,335,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5761,16384,5336,16384
utt_2743b88f123922e43c25::p0003,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,336,completed,gpt-5.6-luna,statements,1,False,El bloque contiene una justificación normativa explícita basada en la propiedad de los fondos por parte de los trabajadores para impugnar la intervención de otras instituciones y la constitucionalidad del proyecto.,,[],[],5775,3941,5336,3624
utt_2743b88f123922e43c25::p0004-p0005,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,337,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe la falta de recursos, los recortes presupuestarios, el gasto previo y el endeudamiento, y atribuye a esa situación la rapidez del proyecto. Sin embargo, no afirma que la reforma deba rechazarse, limitarse, postergarse o financiarse de una manera determinada, ni formula otra regla normativa sobre la protección previsional.","La referencia a que el gobierno no tiene recursos podría relacionarse indirectamente con conciencia_costos, pero en este bloque funciona como explicación de una motivación política y no como una justificación explícita sobre la viabilidad o el diseño de la reforma.",[],[],5818,3786,5336,3624
utt_2743b88f123922e43c25::p0006,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,338,completed,gpt-5.6-luna,statements,1,True,El bloque no solo enumera deuda pública: usa el sobreendeudamiento y la falta de acceso a nuevos préstamos para explicar y cuestionar el apuro con que se impulsa el proyecto previsional.,"La codificación depende de la conexión contextual entre la restricción fiscal descrita y el proyecto previsional; el fragmento objetivo no formula una consecuencia explícita como rechazar, reducir o postergar la reforma.",[],[],5915,9694,5336,9322
utt_2743b88f123922e43c25::p0007-p0009,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,339,completed,gpt-5.6-luna,statements,1,False,Hay una justificación explícita que cuestiona la sostenibilidad financiera futura de la reforma por la incertidumbre sobre su financiamiento. Las demás referencias son descriptivas o se refieren a asuntos ajenos a los conceptos del libro.,,[],[],5871,5967,5336,5696
utt_2743b88f123922e43c25::p0010-p0013,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,340,completed,gpt-5.6-luna,statements,1,False,"Hay una justificación normativa explícita: se propone que las empresas asuman pérdidas para incentivarlas a rentabilizar el dinero previsional. Las referencias a la capacidad del Presidente, a las promesas para llegar al poder y al supuesto atropello no contienen por sí solas una justificación prevista en el libro de códigos.",,[],[],5812,5027,5336,4660
utt_1724ad8d7fe9c5a6f6c1::p0001-p0002,utt_1724ad8d7fe9c5a6f6c1,21735,http://datos.bcn.cl/recurso/cl/documento/706988,341,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5820,16384,5336,16384
utt_1724ad8d7fe9c5a6f6c1::p0003,utt_1724ad8d7fe9c5a6f6c1,21735,http://datos.bcn.cl/recurso/cl/documento/706988,342,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5819,16384,5336,16384
utt_1724ad8d7fe9c5a6f6c1::p0004,utt_1724ad8d7fe9c5a6f6c1,21735,http://datos.bcn.cl/recurso/cl/documento/706988,343,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5873,16384,5336,16384
utt_1724ad8d7fe9c5a6f6c1::p0005,utt_1724ad8d7fe9c5a6f6c1,21735,http://datos.bcn.cl/recurso/cl/documento/706988,344,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5908,16384,5336,16384
utt_1724ad8d7fe9c5a6f6c1::p0006,utt_1724ad8d7fe9c5a6f6c1,21735,http://datos.bcn.cl/recurso/cl/documento/706988,345,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5796,16384,5336,16384
utt_c6b3b58fa53732ed1db3::p0001,utt_c6b3b58fa53732ed1db3,21735,http://datos.bcn.cl/recurso/cl/documento/706988,346,completed,gpt-5.6-luna,statements,1,False,"El hablante vincula explícitamente su voto favorable a la reforma con la pobreza regional y, sobre todo, con la insuficiencia material de las pensiones.","La cita no especifica el mecanismo concreto de la reforma, pero sí presenta la privación previsional como razón para respaldar su tramitación.","[""vote""]",[],5811,6546,5336,6214
utt_c6b3b58fa53732ed1db3::p0002-p0004,utt_c6b3b58fa53732ed1db3,21735,http://datos.bcn.cl/recurso/cl/documento/706988,347,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5886,16384,5336,16384
utt_c6b3b58fa53732ed1db3::p0005-p0007,utt_c6b3b58fa53732ed1db3,21735,http://datos.bcn.cl/recurso/cl/documento/706988,348,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5938,16384,5336,16384
utt_c6b3b58fa53732ed1db3::p0008-p0009,utt_c6b3b58fa53732ed1db3,21735,http://datos.bcn.cl/recurso/cl/documento/706988,349,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5940,16384,5336,16384
utt_66de3be2334a2c69d13e::p0001-p0002,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,350,completed,gpt-5.6-luna,statements,1,False,"El bloque contiene una defensa explícita de los acuerdos como vía para avanzar en pensiones. Las referencias a las cuentas individuales, la solidaridad y la falta de aumentos de recursos describen posiciones o consecuencias, sin una justificación sustantiva codificable adicional.",El contexto no fue necesario; las propuestas atribuidas a las distintas partes no se codifican como posiciones sustantivas del hablante.,[],[],5750,5450,5336,5178
utt_66de3be2334a2c69d13e::p0003-p0004,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,351,completed,gpt-5.6-luna,statements,2,True,"El bloque valora explícitamente un acuerdo como medio para avanzar en la reforma y justifica la aplicación gradual del aumento de cotizaciones para evitar efectos sobre el empleo. Las cifras y la descripción del aumento de pensiones no constituyen por sí solas justificaciones adicionales; tampoco se codifica la mención a rebajar costos a los usuarios porque no califica explícitamente esos costos como excesivos, abusivos o injustificados.",La codificación del pasaje sobre el empleo depende de interpretar el efecto laboral como un argumento relativo a incentivos o funcionamiento del mercado; el bloque no explicita ese mecanismo.,[],[],5869,14208,5336,13689
utt_66de3be2334a2c69d13e::p0005-p0007,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,352,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5861,16384,5336,16384
utt_66de3be2334a2c69d13e::p0008-p0011,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,353,completed,gpt-5.6-luna,statements,3,True,"Hay justificaciones normativas explícitas: se propone reorganizar la industria de las AFP por eficiencia y se presentan los acuerdos, la cesión y el compromiso como vías valiosas para avanzar. La frase final sobre aprobar corresponde a un voto y no se codifica como justificación.","La primera anotación requiere revisar si dividir la industria de las AFP y justificarlo por eficiencia basta para inferir una orientación hacia la previsión como mercado, dado que no se menciona expresamente la competencia. Los acuerdos posteriores referidos a seguridad, crecimiento y listas de espera no se codifican separadamente porque no justifican por sí mismos el diseño previsional.","[""vote""]",[],5772,15578,5336,14945
utt_33ca16adf97ab8b8a383::p0001,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,354,completed,gpt-5.6-luna,statements,3,True,"El bloque afirma que los adultos mayores necesitan urgentemente un aumento, con fundamentos de necesidad material y, de forma más débil, pertenencia colectiva. También objeta normativamente resolver de inmediato una reforma previsional de gran magnitud; esta exigencia de deliberación suficiente no está en el libro y se propone para revisión. La referencia a una opinión transversal se trata como descripción de consenso, no como defensa normativa de acuerdos.",La codificación identitaria depende de tratar «nuestros» como razón distributiva y no solo como referencia deíctica. La propuesta de concepto nuevo depende de interpretar la preocupación por la premura como una exigencia implícita de deliberación suficiente; el texto no formula un deber expreso.,"[""procedural""]",[],5710,15333,5336,14546
utt_33ca16adf97ab8b8a383::p0002,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,355,completed,gpt-5.6-luna,statements,3,True,"El bloque contiene tres justificaciones normativas explícitas: una objeción a la administración estatal sin garantías de seguridad, una defensa del derecho a recibir un monto que legítimamente corresponde y una apelación al trabajo de toda la vida como fundamento de protección previsional.","La calificación del 1,5 por ciento como derecho individual se infiere de 'devolver' y 'legítimamente les corresponde', ya que el bloque no explicita si se trata jurídicamente de cotizaciones o de fondos de propiedad individual.",[],[],5788,12313,5336,11394
utt_33ca16adf97ab8b8a383::p0003-p0005,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,356,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5883,16384,5336,16384
utt_33ca16adf97ab8b8a383::p0006-p0009,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,357,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5955,16384,5336,16384
utt_33ca16adf97ab8b8a383::p0010-p0013,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,358,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5908,16384,5336,16384
utt_c05f8f8552140d609d43::p0001,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,359,completed,gpt-5.6-luna,statements,1,True,"Hay una justificación normativa explícita sobre el diseño constitucional: se pide constreñir a futuros gobiernos y reducir el margen de alternativas. La regla propuesta no está contemplada en el libro de códigos, por lo que se remite como concepto nuevo para revisión.",La anotación captura una justificación de atrincheramiento o restricción constitucional ausente del libro de códigos; su alcance específico dentro de la política previsional requiere revisión humana.,"[""procedural""]",[],5772,6341,5336,5896
utt_c05f8f8552140d609d43::p0002-p0003,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,360,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5742,16384,5336,16384
utt_c05f8f8552140d609d43::p0004-p0005,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,361,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5735,16384,5336,16384
utt_c05f8f8552140d609d43::p0006,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,362,completed,gpt-5.6-luna,statements,1,True,"El bloque contiene una valoración favorable del aumento como alivio para pensionados que esperan desde hace años una mejora. Se codifica tentativamente como necesidad material, aunque la base de necesidad está implícita.",La evidencia es breve y no explicita el nivel de privación ni una regla general de priorización; por ello la asignación al concepto de necesidad material requiere revisión humana.,[],[],5750,6520,5336,6214
utt_c05f8f8552140d609d43::p0007-p0008,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,363,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5795,16384,5336,16384
utt_c05f8f8552140d609d43::p0009-p0010,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,364,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5908,16384,5336,16384
utt_675e600283f378cf65c4::p0001-p0003,utt_675e600283f378cf65c4,21735,http://datos.bcn.cl/recurso/cl/documento/706988,365,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe y defiende el tiempo y las instancias de tramitación de la reforma, y rebate que haya sido apresurada, pero no formula una regla normativa sobre la organización, distribución, financiamiento o gobierno de la protección previsional ni una defensa de acuerdos o moderación.",El bloque objetivo es suficiente para evaluar la ausencia de una justificación normativa codificable; no se atribuye contenido de los bloques contextuales.,"[""procedural""]",[],5910,1670,5336,1541
utt_675e600283f378cf65c4::p0004-p0005,utt_675e600283f378cf65c4,21735,http://datos.bcn.cl/recurso/cl/documento/706988,366,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5877,16384,5336,16384
utt_675e600283f378cf65c4::p0006-p0009,utt_675e600283f378cf65c4,21735,http://datos.bcn.cl/recurso/cl/documento/706988,367,completed,gpt-5.6-luna,statements,2,True,El bloque contiene una orientación normativa hacia un “verdadero seguro social” y un llamado explícito a acabar con las AFP. La primera se remite a revisión porque el libro no contiene un concepto general de seguro social; la segunda se codifica provisionalmente como oposición a la previsión como mercado. Las expresiones de votar a favor se tratan como actos de voto y no como una justificación adicional.,La referencia a “todos estos avances” se resolvió con el contexto inmediatamente anterior de la misma intervención. El bloque no explica con precisión qué rasgos hacen “verdadero” al seguro social ni por qué se deben acabar las AFP.,"[""vote""]",[],5822,16299,5336,15538
utt_26a7e9c16a8e53f39e0f::p0001-p0005,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,368,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5866,16384,5336,16384
utt_26a7e9c16a8e53f39e0f::p0006-p0007,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,369,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5883,16384,5336,16384
utt_26a7e9c16a8e53f39e0f::p0008-p0009,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,370,completed,gpt-5.6-luna,statements,2,True,El bloque contiene dos justificaciones normativas explícitas: una compensación para corregir una brecha de género en las pensiones y una rebaja tributaria justificada por el esfuerzo exigido a los empleadores. Las menciones a la cuenta individual y a los porcentajes no se codifican por sí solas como capitalización individual.,"La primera codificación depende de interpretar la compensación como corrección de una desigualdad de género, aunque no se menciona literalmente la igualdad. La segunda aplica reciprocidad contributiva pese a que el carácter previsional y previo del esfuerzo empresarial no está explicitado.",[],[],5739,12690,5336,11912
utt_26a7e9c16a8e53f39e0f::p0010,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,371,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo evalúa la popularidad del contenido y atribuye al gobierno una defensa forzada de una reforma que no le gusta, pero no formula una justificación normativa codificable sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.",La codificación se limita al bloque objetivo; las afirmaciones normativas presentes en los contextos contiguos no se atribuyen ni se incorporan como evidencia del objetivo.,[],[],5695,1118,5336,988
utt_26a7e9c16a8e53f39e0f::p0011-p0012,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,372,completed,gpt-5.6-luna,statements,2,False,"Hay dos justificaciones normativas explícitas: respetar la propiedad individual del ahorro previsional e igualar las pensiones de mujeres y hombres. La mejora de la jubilación de adultos mayores y la referencia a ser responsable con las pymes no especifican, respectivamente, una necesidad material o una restricción de costos codificable. La mención de “este acuerdo” describe el origen de la reforma, pero no atribuye explícitamente valor normativo al acuerdo o a la moderación.","No se codificaron como conceptos adicionales las referencias a adultos mayores, pymes o al acuerdo porque el bloque no explicita un criterio de necesidad, costos o legitimidad procedimental asociado a ellas.",[],[],5736,10826,5336,10281
utt_50c75c606c5355debc96::p0001-p0002,utt_50c75c606c5355debc96,21735,http://datos.bcn.cl/recurso/cl/documento/706988,373,completed,gpt-5.6-luna,no_statements,0,False,"El bloque registra una regla y un resultado procedimental de la Sala sobre la aprobación por unanimidad de una petición. No contiene una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional, ni una valoración de los acuerdos como fundamento de una reforma.",,"[""procedural"",""vote""]",[],5719,619,5336,516
utt_32f5ed0a43cd5f4159fe::p0001,utt_32f5ed0a43cd5f4159fe,21735,http://datos.bcn.cl/recurso/cl/documento/706988,374,completed,gpt-5.6-luna,no_statements,0,False,"El bloque solo comunica el término del tiempo de intervención de la diputada y no contiene una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",No se identifican limitaciones relevantes para esta codificación.,"[""procedural"",""too_short""]",[],5713,310,5336,215
utt_7be2371ab581293dc505::p0001,utt_7be2371ab581293dc505,21735,http://datos.bcn.cl/recurso/cl/documento/706988,375,completed,gpt-5.6-luna,statements,2,True,El bloque contiene una defensa implícita de alcanzar acuerdos como condición necesaria y una afirmación de sostenibilidad de largo plazo usada para valorar positivamente el proyecto. Las alusiones a la evaluación del gobierno y a la «cocina» no se codifican por sí solas.,"La normatividad del acuerdo y la referencia a la sostenibilidad se expresan de forma parcialmente implícita; la segunda no especifica si la sostenibilidad depende de financiamiento fiscal, administrativo u otro mecanismo.",[],[],5850,9854,5336,9322
utt_7be2371ab581293dc505::p0002-p0003,utt_7be2371ab581293dc505,21735,http://datos.bcn.cl/recurso/cl/documento/706988,376,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5899,16384,5336,16384
utt_7be2371ab581293dc505::p0004-p0005,utt_7be2371ab581293dc505,21735,http://datos.bcn.cl/recurso/cl/documento/706988,377,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5936,16384,5336,16384
utt_7be2371ab581293dc505::p0006-p0010,utt_7be2371ab581293dc505,21735,http://datos.bcn.cl/recurso/cl/documento/706988,378,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5950,16384,5336,16384
